#chan	code	gain	vt50	innse	comment
   0	     0	75.2	104.0	1123	OK
   1	     0	74.4	106.3	1133	OK
   2	     0	68.5	99.6	1087	OK
   3	     0	73.9	107.3	1116	OK
   4	     0	71.8	104.1	1087	OK
   5	     0	71.1	103.1	1090	OK
   6	     0	71.3	103.3	1083	OK
   7	     0	70.3	103.1	1107	OK
   8	     0	71.4	101.8	1103	OK
   9	     0	70.9	104.9	1078	OK
  10	     0	71.7	104.1	1115	OK
  11	     0	69.5	99.9	1117	OK
  12	     0	69.7	102.6	1104	OK
  13	     0	71.1	101.7	1096	OK
  14	     0	70.5	101.1	1080	OK
  15	     0	69.9	98.8	1089	OK
  16	     0	70.4	101.8	1102	OK
  17	     0	69.0	100.0	1096	OK
  18	     0	73.8	104.5	1094	OK
  19	     0	72.3	102.1	1095	OK
  20	     0	70.3	104.6	1114	OK
  21	     0	71.8	104.4	1121	OK
  22	     0	69.7	101.8	1098	OK
  23	     0	70.5	103.7	1108	OK
  24	     0	72.4	105.5	1091	OK
  25	     0	68.4	95.7	1093	OK
  26	     0	71.3	100.4	1098	OK
  27	     0	71.6	101.1	1099	OK
  28	     0	69.9	101.9	1135	OK
  29	     0	73.2	103.1	1133	OK
  30	     0	69.2	102.0	1099	OK
  31	     0	70.4	102.6	1102	OK
  32	     0	72.8	104.7	1114	OK
  33	     0	71.0	103.7	1087	OK
  34	     0	71.4	103.5	1118	OK
  35	     0	70.3	99.7	1109	OK
  36	     0	70.0	103.2	1130	OK
  37	     0	70.7	102.9	1122	OK
  38	     0	70.2	100.2	1146	OK
  39	     0	70.3	100.8	1111	OK
  40	     0	72.3	101.8	1119	OK
  41	     0	69.2	101.0	1144	OK
  42	     0	72.6	104.8	1105	OK
  43	     0	71.5	104.0	1124	OK
  44	     0	72.6	104.1	1142	OK
  45	     0	72.1	105.4	1135	OK
  46	     0	71.2	110.9	1145	OK
  47	     0	73.3	104.5	1119	OK
  48	     0	70.9	99.8	1139	OK
  49	     0	70.4	103.4	1118	OK
  50	     0	68.7	98.8	1143	OK
  51	     0	70.5	100.0	1101	OK
  52	     0	70.4	104.9	1124	OK
  53	     0	70.8	102.5	1129	OK
  54	     0	73.1	105.8	1128	OK
  55	     0	71.7	102.1	1143	OK
  56	     0	70.4	111.8	1128	OK
  57	     0	72.4	101.5	1129	OK
  58	     0	68.0	100.8	1116	OK
  59	     0	69.7	102.4	1132	OK
  60	     0	71.0	102.1	1149	OK
  61	     0	71.0	101.6	1142	OK
  62	     0	71.4	103.7	1157	OK
  63	     0	72.5	107.7	1133	OK
  64	     0	71.0	103.5	1129	OK
  65	     0	71.8	103.0	1111	OK
  66	     0	70.6	99.9	1121	OK
  67	     0	71.1	103.3	1146	OK
  68	     0	69.0	100.0	1125	OK
  69	     0	70.5	103.1	1121	OK
  70	     0	68.5	100.6	1141	OK
  71	     0	67.1	99.1	1112	OK
  72	     0	69.5	101.2	1131	OK
  73	     0	68.6	100.2	1139	OK
  74	     0	69.1	101.6	1130	OK
  75	     0	68.7	101.5	1132	OK
  76	     0	70.1	104.6	1137	OK
  77	     0	69.8	101.1	1132	OK
  78	     0	70.0	100.3	1143	OK
  79	     0	70.0	97.6	1148	OK
  80	     0	69.6	100.6	1143	OK
  81	     0	70.6	103.9	1114	OK
  82	     0	69.5	103.5	1147	OK
  83	     0	69.8	100.5	1126	OK
  84	     0	70.8	102.5	1130	OK
  85	     0	70.8	99.5	1140	OK
  86	     0	68.5	100.1	1115	OK
  87	     0	68.4	100.7	1132	OK
  88	     0	71.5	101.4	1125	OK
  89	     0	68.3	95.8	1133	OK
  90	     0	69.8	101.3	1116	OK
  91	     0	70.3	102.6	1142	OK
  92	     0	69.7	99.3	1116	OK
  93	     0	70.9	98.9	1123	OK
  94	     0	69.2	102.7	1130	OK
  95	     0	67.7	99.4	1125	OK
  96	     0	70.2	100.6	1112	OK
  97	     0	69.7	101.3	1117	OK
  98	     0	70.2	101.9	1111	OK
  99	     0	69.6	101.9	1150	OK
 100	     0	69.4	99.7	1127	OK
 101	     0	71.0	101.5	1113	OK
